050319,1.49999999999,4.57382862988,3.94249281606,2.18166250241,8.2,0.223633416994,10.0,224.865295707,0.831482931149,2.70469439249
050319,1.49999999999,4.57382862988,3.94249281606,2.18166250241,8.2,0.223633416994,10.0,224.865295707,0.831482931149,2.70469439249
050319,1.49999999999,4.57382862988,3.94249281606,2.18166250241,8.2,0.223633416994,10.0,224.865295707,0.831482931149,2.70469439249
061121,0.622104701694,0.169025802468,7.11371950974,0.414507508783,6.92988780519,0.0679221933624,0.010000000001,4.41393925087,4.82571097903e-14,0.793471055698
050603,1.13709209571,263.571664556,6.04554627255,216.657117137,7.19469062969,207.149638845,4.78818657316,3710383.31223,0.161197575945,351.285356348
050603,1.13709209571,263.571664556,6.04554627255,216.657117137,7.19469062969,207.149638845,4.78818657316,3710383.31223,0.161197575945,351.285356348
050603,1.13709209571,263.571664556,6.04554627255,216.657117137,7.19469062969,207.149638845,4.78818657316,3710383.31223,0.161197575945,351.285356348
080430,0.1,0.477645663294,1.80861824631,2.00293444637,4.2,6.38693408306,0.805172839589,1.5757637617,1.86515072999e-24,6.83479644897
050319,1.49999999999,4.57382862988,3.94249281606,2.18166250241,8.2,0.223633416994,10.0,224.865295707,0.831482931149,2.70469439249
060729,0.178396516822,0.0466437753979,2.76778930014,0.116494276882,4.2,0.271877087686,0.0100000000399,0.116431558863,0.999999999996,0.512832518501
061121,0.622104701694,0.169025802468,7.11371950974,0.414507508783,6.92988780519,0.0679221933624,0.010000000001,4.41393925087,4.82571097903e-14,0.793471055698
080430,0.1,0.477645663294,1.80861824631,2.00293444637,4.2,6.38693408306,0.805172839589,1.5757637617,1.86515072999e-24,6.83479644897
061121,0.622104701694,0.169025802468,7.11371950974,0.414507508783,6.92988780519,0.0679221933624,0.010000000001,4.41393925087,4.82571097903e-14,0.793471055698
050319,1.49999999999,4.57382862988,3.94249281606,2.18166250241,8.2,0.223633416994,10.0,224.865295707,0.831482931149,2.70469439249
050319,1.49999999999,4.57382862988,3.94249281606,2.18166250241,8.2,0.223633416994,10.0,224.865295707,0.831482931149,2.70469439249
061121,0.622104701694,0.169025802468,7.11371950974,0.414507508783,6.92988780519,0.0679221933624,0.010000000001,4.41393925087,4.82571097903e-14,0.793471055698
